route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
FR:Line::7BA6A09D-4D2A-4474-992B-817EEBF7B17F:,005164,OCESN830212F1187_F:TER:FR:Line::7BA6A09D-4D2A-4474-992B-817EEBF7B17F::87338525:87212027:2:1935:20260517,830212,1,15935,
FR:Line::7BA6A09D-4D2A-4474-992B-817EEBF7B17F:,005165,OCESN830213F1187_F:TER:FR:Line::7BA6A09D-4D2A-4474-992B-817EEBF7B17F::87212027:87338525:2:1526:20260516,830213,0,15936,
FR:Line::7BA6A09D-4D2A-4474-992B-817EEBF7B17F:,005165,OCESN830214F1187_F:TER:FR:Line::7BA6A09D-4D2A-4474-992B-817EEBF7B17F::87338525:87212027:2:1913:20260516,830214,1,15937,
FR:Line::7BA6A09D-4D2A-4474-992B-817EEBF7B17F:,005164,OCESN830215F1187_F:TER:FR:Line::7BA6A09D-4D2A-4474-992B-817EEBF7B17F::87212027:87338525:2:1527:20260517,830215,0,15938,
FR:Line::7BA6A09D-4D2A-4474-992B-817EEBF7B17F:,005165,OCESN830216F1187_F:TER:FR:Line::7BA6A09D-4D2A-4474-992B-817EEBF7B17F::87338525:87212027:2:1933:20260516,830216,1,15939,
FR:Line::7BA6A09D-4D2A-4474-992B-817EEBF7B17F:,005165,OCESN830217F1187_F:TER:FR:Line::7BA6A09D-4D2A-4474-992B-817EEBF7B17F::87212027:87338525:2:1611:20260516,830217,0,15940,
FR:Line::7BA6A09D-4D2A-4474-992B-817EEBF7B17F:,005165,OCESN830220F1187_F:TER:FR:Line::7BA6A09D-4D2A-4474-992B-817EEBF7B17F::87338525:87212027:2:2109:20260516,830220,1,15941,
FR:Line::7BA6A09D-4D2A-4474-992B-817EEBF7B17F:,005165,OCESN830221F1187_F:TER:FR:Line::7BA6A09D-4D2A-4474-992B-817EEBF7B17F::87212027:87338525:2:1804:20260516,830221,0,15942,
FR:Line::7BA6A09D-4D2A-4474-992B-817EEBF7B17F:,005166,OCESN830222F1187_F:TER:FR:Line::7BA6A09D-4D2A-4474-992B-817EEBF7B17F::87338525:87212027:2:2309:20260517,830222,1,15943,
FR:Line::7BA6A09D-4D2A-4474-992B-817EEBF7B17F:,005165,OCESN830223F1187_F:TER:FR:Line::7BA6A09D-4D2A-4474-992B-817EEBF7B17F::87212027:87338525:2:1822:20260516,830223,0,15944,
FR:Line::7BA6A09D-4D2A-4474-992B-817EEBF7B17F:,005165,OCESN830224F1187_F:TER:FR:Line::7BA6A09D-4D2A-4474-992B-817EEBF7B17F::87338525:87212027:2:2312:20260516,830224,1,15945,
FR:Line::7BA6A09D-4D2A-4474-992B-817EEBF7B17F:,005163,OCESN830225F1187_F:TER:FR:Line::7BA6A09D-4D2A-4474-992B-817EEBF7B17F::87212027:87338525:2:1956:20260515,830225,0,15946,
FR:Line::7BA6A09D-4D2A-4474-992B-817EEBF7B17F:,005163,OCESN830226F1187_F:TER:FR:Line::7BA6A09D-4D2A-4474-992B-817EEBF7B17F::87338525:87212027:2:2326:20260515,830226,1,15947,
OCESN-87212027-87338525,005166,OCESN830227F1187_F:TER:OCESN-87212027-87338525:87212027:87338525:2:2007:20260517,830227,0,15948,
FR:Line::7BA6A09D-4D2A-4474-992B-817EEBF7B17F:,005165,OCESN830227F1187_F:TER:FR:Line::7BA6A09D-4D2A-4474-992B-817EEBF7B17F::87212027:87338525:2:2007:20260516,830227,0,15949,
FR:Line::7BA6A09D-4D2A-4474-992B-817EEBF7B17F:,005163,OCESN830229F1187_F:TER:FR:Line::7BA6A09D-4D2A-4474-992B-817EEBF7B17F::87212027:87338525:2:2011:20260515,830229,0,15950,
FR:Line::7BA6A09D-4D2A-4474-992B-817EEBF7B17F:,005166,OCESN830230F1187_F:TER:FR:Line::7BA6A09D-4D2A-4474-992B-817EEBF7B17F::87338525:87182063:6:2418:20260517,830230,1,15951,
FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E:,005167,OCESN8303F1187_F:OUI:FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E::87391003:87571000:4:1345:20260731,8303,1,15952,
FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E:,000376,OCESN8303F1187_F:OUI:FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E::87391003:87571000:4:1402:20260502,8303,1,15953,
FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E:,000394,OCESN8303F1187_F:OUI:FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E::87391003:87571000:3:1345:20260509,8303,1,15954,
FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E:,004841,OCESN8303F1187_F:OUI:FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E::87391003:87571000:4:1345:20260220,8303,1,15955,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,001513,OCESN830300F1187_F:TER:FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9::87212027:87192039:7:816:20260731,830300,1,15956,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,001514,OCESN830301F1187_F:TER:FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9::87192039:87212027:6:810:20260731,830301,0,15957,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,000203,OCESN830302F1187_F:TER:FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9::87212027:87192039:6:921:20260530,830302,1,15958,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,001421,OCESN830302F1187_F:TER:FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9::87212027:87192039:6:921:20260725,830302,1,15959,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,001513,OCESN830302F1187_F:TER:FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9::87212027:87192039:6:921:20260731,830302,1,15960,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,001513,OCESN830303F1187_F:TER:FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9::87192039:87212027:6:1010:20260731,830303,0,15961,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,001513,OCESN830304F1187_F:TER:FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9::87212027:87192039:6:1016:20260731,830304,1,15962,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,001513,OCESN830305F1187_F:TER:FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9::87192039:87212027:7:1207:20260731,830305,0,15963,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,001513,OCESN830306F1187_F:TER:FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9::87212027:87192039:6:1216:20260731,830306,1,15964,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,005168,OCESN830308F1187_F:TER:FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9::87212027:87192039:6:1416:20260703,830308,1,15965,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,002926,OCESN830308F1187_F:TER:FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9::87212027:87192039:6:1416:20260702,830308,1,15966,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,001512,OCESN830309F1187_F:TER:FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9::87192039:87212027:6:1610:20260703,830309,0,15967,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,002946,OCESN830310F1187_F:TER:FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9::87212027:87192039:6:1616:20260731,830310,1,15968,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,000913,OCESN830310F1187_F:TER:FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9::87212027:87192039:6:1616:20260730,830310,1,15969,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,005169,OCESN830311F1187_F:TER:FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9::87192039:87212027:6:1810:20260731,830311,0,15970,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,005170,OCESN830311F1187_F:TER:FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9::87192039:87212027:6:1810:20260730,830311,0,15971,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,001513,OCESN830312F1187_F:TER:FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9::87212027:87192039:9:1834:20260731,830312,1,15972,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,000203,OCESN830313F1187_F:TER:FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9::87192039:87212027:7:1911:20260530,830313,0,15973,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,005171,OCESN830313F1187_F:TER:FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9::87192039:87212027:7:1912:20260731,830313,0,15974,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,001513,OCESN830314F1187_F:TER:FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9::87212027:87192039:7:1919:20260731,830314,1,15975,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,001513,OCESN830315F1187_F:TER:FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9::87192039:87212027:6:2011:20260731,830315,0,15976,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,001513,OCESN830316F1187_F:TER:FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9::87212027:87192039:7:2018:20260731,830316,1,15977,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,001514,OCESN830317F1187_F:TER:FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9::87192039:87212027:6:2112:20260731,830317,0,15978,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,005172,OCESN830318F1187_F:TER:FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9::87212027:87192039:6:2217:20260529,830318,1,15979,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,005173,OCESN830318F1187_F:TER:FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9::87212027:87192039:6:2216:20260731,830318,1,15980,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,001527,OCESN830319F1187_F:TER:FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9::87192039:87212027:6:2211:20260726,830319,0,15981,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,001513,OCESN830319F1187_F:TER:FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9::87192039:87212027:6:2211:20260731,830319,0,15982,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,001526,OCESN830320F1187_F:TER:FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9::87212027:87192039:7:1124:20260726,830320,1,15983,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,001526,OCESN830321F1187_F:TER:FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9::87192039:87212027:6:1111:20260726,830321,0,15984,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,000203,OCESN830322F1187_F:TER:FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9::87212027:87192039:6:1315:20260530,830322,1,15985,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,001421,OCESN830322F1187_F:TER:FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9::87212027:87192039:6:1315:20260725,830322,1,15986,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,001394,OCESN830323F1187_F:TER:FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9::87192039:87212027:6:1710:20260725,830323,0,15987,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,001526,OCESN830324F1187_F:TER:FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9::87212027:87192039:6:1516:20260726,830324,1,15988,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,001513,OCESN830325F1187_F:TER:FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9::87192039:87212027:6:1509:20260731,830325,0,15989,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,001394,OCESN830326F1187_F:TER:FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9::87212027:87192039:6:1815:20260725,830326,1,15990,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,001098,OCESN830327F1187_F:TER:FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9::87192039:87212027:6:1410:20260531,830327,0,15991,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,005174,OCESN830327F1187_F:TER:FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9::87192039:87212027:6:1410:20260726,830327,0,15992,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,001394,OCESN830328F1187_F:TER:FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9::87212027:87192039:6:2016:20260725,830328,1,15993,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,001527,OCESN830328F1187_F:TER:FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9::87212027:87192039:6:2017:20260726,830328,1,15994,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,001527,OCESN830329F1187_F:TER:FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9::87192039:87212027:7:2014:20260726,830329,0,15995,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,000185,OCESN830330F1187_F:TER:FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9::87212027:87192039:6:1704:20260403,830330,1,15996,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,001528,OCESN830330F1187_F:TER:FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9::87212027:87192039:6:1720:20260714,830330,1,15997,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,002236,OCESN830330F1187_F:TER:FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9::87212027:87192039:6:1725:20260726,830330,1,15998,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,001527,OCESN830332F1187_F:TER:FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9::87212027:87192039:6:1917:20260726,830332,1,15999,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,005175,OCESN830401F1187_F:TER:FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E::87184002:87182063:9:609:20260703,830401,1,16000,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,002669,OCESN830403F1187_F:TER:FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E::87184002:87182063:10:637:20260731,830403,1,16001,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,005175,OCESN830405F1187_F:TER:FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E::87184002:87182063:10:709:20260703,830405,1,16002,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,000698,OCESN830406F1187_F:TER:FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E::87182063:87184002:8:840:20260731,830406,0,16003,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,002669,OCESN830407F1187_F:TER:FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E::87184002:87182063:10:739:20260731,830407,1,16004,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,000698,OCESN830409F1187_F:TER:FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E::87184002:87182063:9:809:20260731,830409,1,16005,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,005176,OCESN830410F1187_F:TER:FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E::87182063:87184002:6:956:20260609,830410,0,16006,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,005177,OCESN830410F1187_F:TER:FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E::87182063:87184002:6:956:20260703,830410,0,16007,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,005175,OCESN830411F1187_F:TER:FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E::87184002:87182063:6:839:20260703,830411,1,16008,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,005175,OCESN830412F1187_F:TER:FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E::87182063:87184002:6:1056:20260703,830412,0,16009,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,005175,OCESN830413F1187_F:TER:FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E::87184002:87182063:6:1039:20260703,830413,1,16010,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,000698,OCESN830414F1187_F:TER:FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E::87182063:87184002:8:1256:20260731,830414,0,16011,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,001812,OCESN830416F1187_F:TER:FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E::87182063:87184002:10:1355:20260726,830416,0,16012,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,000698,OCESN830417F1187_F:TER:FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E::87184002:87182063:6:1234:20260731,830417,1,16013,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,005175,OCESN830418F1187_F:TER:FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E::87182063:87184002:6:1343:20260703,830418,0,16014,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,000698,OCESN830419F1187_F:TER:FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E::87184002:87182063:8:1339:20260731,830419,1,16015,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,000698,OCESN830420F1187_F:TER:FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E::87182063:87184002:6:1456:20260731,830420,0,16016,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,000698,OCESN830421F1187_F:TER:FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E::87184002:87182063:6:939:20260731,830421,1,16017,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,002669,OCESN830422F1187_F:TER:FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E::87182063:87184002:10:1659:20260731,830422,0,16018,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,005175,OCESN830423F1187_F:TER:FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E::87184002:87182063:7:1538:20260703,830423,1,16019,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,002946,OCESN830424F1187_F:TER:FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E::87182063:87184002:10:1759:20260731,830424,0,16020,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,005178,OCESN830424F1187_F:TER:FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E::87182063:87184002:10:1759:20260730,830424,0,16021,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,000698,OCESN830425F1187_F:TER:FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E::87184002:87182063:6:1639:20260731,830425,1,16022,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,005179,OCESN830426F1187_F:TER:FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E::87182063:87184002:10:1831:20260726,830426,0,16023,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,005175,OCESN830427F1187_F:TER:FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E::87184002:87182063:7:1739:20260703,830427,1,16024,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,002946,OCESN830428F1187_F:TER:FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E::87182063:87184002:9:1901:20260731,830428,0,16025,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,005178,OCESN830428F1187_F:TER:FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E::87182063:87184002:9:1901:20260730,830428,0,16026,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,000698,OCESN830429F1187_F:TER:FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E::87184002:87182063:7:1809:20260731,830429,1,16027,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,005175,OCESN830430F1187_F:TER:FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E::87182063:87184002:8:1939:20260703,830430,0,16028,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,000698,OCESN830431F1187_F:TER:FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E::87184002:87182063:7:1839:20260731,830431,1,16029,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,000000,OCESN830432F1187_F:TER:FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E::87182063:87184002:10:2010:20260731,830432,0,16030,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,005180,OCESN830433F1187_F:TER:FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E::87184002:87182063:7:1921:20260725,830433,1,16031,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,005175,OCESN830434F1187_F:TER:FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E::87182063:87184002:10:2100:20260703,830434,0,16032,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,000698,OCESN830435F1187_F:TER:FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E::87184002:87182063:7:1939:20260731,830435,1,16033,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,000000,OCESN830436F1187_F:TER:FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E::87182063:87184002:7:2132:20260731,830436,0,16034,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,005175,OCESN830437F1187_F:TER:FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E::87184002:87182063:7:2038:20260703,830437,1,16035,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,005168,OCESN830438F1187_F:TER:FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E::87182063:87184002:6:1730:20260703,830438,0,16036,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,005181,OCESN830438F1187_F:TER:FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E::87182063:87184002:6:1730:20260702,830438,0,16037,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,001394,OCESN830439F1187_F:TER:FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E::87184002:87182063:6:1739:20260725,830439,1,16038,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,002673,OCESN830439F1187_F:TER:FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E::87184002:87182063:6:1739:20260726,830439,1,16039,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,001812,OCESN830440F1187_F:TER:FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E::87182063:87184002:8:1159:20260726,830440,0,16040,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,002673,OCESN830441F1187_F:TER:FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E::87184002:87182063:9:2140:20260726,830441,1,16041,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,001394,OCESN830443F1187_F:TER:FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E::87184002:87182063:7:2050:20260725,830443,1,16042,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,002673,OCESN830444F1187_F:TER:FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E::87182063:87184002:10:1640:20260726,830444,0,16043,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,000698,OCESN830446F1187_F:TER:FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E::87182063:87184002:6:653:20260731,830446,0,16044,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,001812,OCESN830447F1187_F:TER:FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E::87184002:87182063:10:815:20260726,830447,1,16045,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,002669,OCESN830448F1187_F:TER:FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E::87182063:87184002:8:727:20260731,830448,0,16046,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,001812,OCESN830449F1187_F:TER:FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E::87184002:87182063:7:1039:20260726,830449,1,16047,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,005175,OCESN830450F1187_F:TER:FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E::87182063:87184002:7:758:20260703,830450,0,16048,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,001812,OCESN830451F1187_F:TER:FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E::87184002:87182063:8:1245:20260726,830451,1,16049,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,000000,OCESN830452F1187_F:TER:FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E::87182063:87184002:6:857:20260731,830452,0,16050,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,001191,OCESN830453F1187_F:TER:FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E::87184002:87182063:8:1441:20260509,830453,1,16051,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,005182,OCESN830453F1187_F:TER:FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E::87184002:87182063:8:1439:20260726,830453,1,16052,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,002673,OCESN830457F1187_F:TER:FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E::87184002:87182063:10:1839:20260726,830457,1,16053,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,002673,OCESN830459F1187_F:TER:FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E::87184002:87182063:10:1939:20260726,830459,1,16054,
FR:Line::b68b0e11-1e7c-4361-8a10-95a1048d5d9a:,001512,OCESN830500F1187_F:TER:FR:Line::b68b0e11-1e7c-4361-8a10-95a1048d5d9a::87212027:87213058:3:627:20260703,830500,1,16055,
FR:Line::EB0A92AC-D640-4DFC-B422-FD8B63EAC402:,001512,OCESN830501F1187_F:TER:FR:Line::EB0A92AC-D640-4DFC-B422-FD8B63EAC402::87213058:87212027:9:550:20260703,830501,1,16056,
FR:Line::EB0A92AC-D640-4DFC-B422-FD8B63EAC402:,001513,OCESN830502F1187_F:TER:FR:Line::EB0A92AC-D640-4DFC-B422-FD8B63EAC402::87212027:87213058:9:647:20260731,830502,0,16057,
FR:Line::EB0A92AC-D640-4DFC-B422-FD8B63EAC402:,001514,OCESN830503F1187_F:TER:FR:Line::EB0A92AC-D640-4DFC-B422-FD8B63EAC402::87213058:87212027:9:617:20260731,830503,1,16058,
FR:Line::EB0A92AC-D640-4DFC-B422-FD8B63EAC402:,001512,OCESN830505F1187_F:TER:FR:Line::EB0A92AC-D640-4DFC-B422-FD8B63EAC402::87213058:87212027:9:650:20260703,830505,1,16059,
